235000,QD,1992,07,11,4.0914
235000,QD,1992,07,18,3.8243
235000,QD,1992,07,25,3.5100
235000,QD,1992,08,01,3.9357
235000,QD,1992,08,08,3.7114
235000,QD,1992,08,15,3.7971
235000,QD,1992,08,22,4.1171
235000,QD,1992,08,29,4.1529
235000,QD,1992,09,05,4.2629
235000,QD,1992,09,12,4.1071
235000,QD,1992,09,19,4.0171
235000,QD,1992,09,26,4.2757
235000,QD,1992,10,03,4.1343
235000,QD,1992,10,10,4.2100
235000,QD,1992,10,17,4.5014
235000,QD,1992,10,24,4.6057
235000,QD,1992,10,31,4.2286
235000,QD,1992,11,07,4.2986
235000,QD,1992,11,14,4.4686
235000,QD,1992,11,21,5.1414
235000,QD,1992,11,28,4.8043
235000,QD,1992,12,05,4.3500
235000,QD,1992,12,12,5.9529
235000,QD,1992,12,19,4.6114
235000,QD,1992,12,26,3.8871
235000,QD,1993,01,02,5.9500
235000,QD,1993,01,09,9.1229
235000,QD,1993,01,16,6.3871
235000,QD,1993,01,23,4.6471
235000,QD,1993,01,30,4.3329
235000,QD,1993,02,06,4.4471
235000,QD,1993,02,13,4.3943
235000,QD,1993,02,20,4.4014
235000,QD,1993,02,27,4.4357
235000,QD,1993,03,06,3.8629
235000,QD,1993,03,13,8.1314
235000,QD,1993,03,20,8.3857
235000,QD,1993,03,27,5.1314
235000,QD,1993,04,03,5.3900
235000,QD,1993,04,10,5.5971
235000,QD,1993,04,17,5.4500
235000,QD,1993,04,24,4.5500
235000,QD,1993,05,01,3.3414
235000,QD,1993,05,08,2.9200
235000,QD,1993,05,15,3.3371
235000,QD,1993,05,22,3.6786
235000,QD,1993,05,29,3.1071
235000,QD,1993,06,05,2.9314
235000,QD,1993,06,12,3.3857
235000,QD,1993,06,19,3.4371
235000,QD,1993,06,26,3.6286
235000,QD,1993,07,03,4.3886
235000,QD,1993,07,10,7.8929
235000,QD,1993,07,17,5.3786
235000,QD,1993,07,24,4.7600
235000,QD,1993,07,31,5.3086
235000,QD,1993,08,07,6.3186
235000,QD,1993,08,14,4.6214
235000,QD,1993,08,21,4.0500
235000,QD,1993,08,28,4.2314
235000,QD,1993,09,04,4.9371
235000,QD,1993,09,11,6.5486
235000,QD,1993,09,18,4.8729
235000,QD,1993,09,25,5.8257
235000,QD,1993,10,02,6.0371
235000,QD,1993,10,09,5.7300
235000,QD,1993,10,16,5.4414
235000,QD,1993,10,23,7.9943
235000,QD,1993,10,30,5.8229
235000,QD,1993,11,06,6.9343
235000,QD,1993,11,13,8.1143
235000,QD,1993,11,20,6.6986
235000,QD,1993,11,27,5.9586
235000,QD,1993,12,04,7.7329
235000,QD,1993,12,11,13.2286
235000,QD,1993,12,18,11.5143
235000,QD,1993,12,25,9.3871
235000,QD,1994,01,01,12.9571
235000,QD,1994,01,08,9.2357
235000,QD,1994,01,15,8.1429
235000,QD,1994,01,22,9.5014
235000,QD,1994,01,29,9.9900
235000,QD,1994,02,05,7.0186
235000,QD,1994,02,12,6.9557
235000,QD,1994,02,19,5.3957
235000,QD,1994,02,26,7.6114
235000,QD,1994,03,05,10.3629
235000,QD,1994,03,12,11.9871
235000,QD,1994,03,19,10.3414
235000,QD,1994,03,26,7.7243
235000,QD,1994,04,02,6.8471
235000,QD,1994,04,09,9.6800
235000,QD,1994,04,16,8.4500
235000,QD,1994,04,23,5.8329
235000,QD,1994,04,30,5.4000
235000,QD,1994,05,07,5.4571
235000,QD,1994,05,14,5.4329
235000,QD,1994,05,21,5.7886
235000,QD,1994,05,28,5.9214
235000,QD,1994,06,04,5.6443
235000,QD,1994,06,11,5.4971
235000,QD,1994,06,18,5.6371
235000,QD,1994,06,25,5.4614
235000,QD,1994,07,02,4.3443
235000,QD,1994,07,09,4.2071
235000,QD,1994,07,16,4.5029
235000,QD,1994,07,23,3.8129
235000,QD,1994,07,30,3.1557
235000,QD,1994,08,06,3.3971
235000,QD,1994,08,13,3.8029
235000,QD,1994,08,20,3.5086
235000,QD,1994,08,27,3.7057
235000,QD,1994,09,03,3.6814
235000,QD,1994,09,10,3.3200
235000,QD,1994,09,17,3.0843
235000,QD,1994,09,24,2.9200
235000,QD,1994,10,01,3.1871
235000,QD,1994,10,08,3.0357
235000,QD,1994,10,15,3.1514
235000,QD,1994,10,22,3.1957
235000,QD,1994,10,29,4.8286
235000,QD,1994,11,05,4.4271
235000,QD,1994,11,12,5.6857
235000,QD,1994,11,19,6.3557
235000,QD,1994,11,26,6.1600
235000,QD,1994,12,03,6.4700
235000,QD,1994,12,10,8.0314
235000,QD,1994,12,17,6.4786
235000,QD,1994,12,24,9.1229
